p_iso3,p_country_name,fsi_2022_ss_p,contr_ss_fdi_inward,fdi_inward,contr_ss_fdi_eq_inward,fdi_eq_inward,contr_ss_fdi_debt_inward,fdi_debt_inward,contr_ss_fdi_outward,fdi_outward,contr_ss_fdi_eq_outward,fdi_eq_outward,contr_ss_fdi_debt_outward,fdi_debt_outward,contr_ss_pi_inward,pi_inward,contr_ss_pi_eq_inward,pi_eq_inward,contr_ss_pi_debt_inward,pi_debt_inward,contr_ss_pi_outward,pi_outward,contr_ss_pi_eq_outward,pi_eq_outward,contr_ss_pi_debt_outward,pi_debt_outward,contr_ss_imports_tot,imports_tot,contr_ss_imports_agric,imports_agric,contr_ss_imports_chemic,imports_chemic,contr_ss_imports_electro,imports_electro,contr_ss_imports_machine,imports_machine,contr_ss_imports_metals,imports_metals,contr_ss_imports_mineral,imports_mineral,contr_ss_imports_stone,imports_stone,contr_ss_imports_textil,imports_textil,contr_ss_imports_vehicle,imports_vehicle,contr_ss_exports_tot,exports_tot,contr_ss_exports_agric,exports_agric,contr_ss_exports_chemic,exports_chemic,contr_ss_exports_electro,exports_electro,contr_ss_exports_machine,exports_machine,contr_ss_exports_metals,exports_metals,contr_ss_exports_mineral,exports_mineral,contr_ss_exports_stone,exports_stone,contr_ss_exports_textil,exports_textil,contr_ss_exports_vehicle,exports_vehicle
BGD,Bangladesh,74.625,3.5930495,.1568939,,,7.3565569,.1568939,27.774275,58.619999,31.646677,58.619999,,,,,,,,,13.135185,4.97562366628855,,,17.561117,4.97562366628855,23.632116,75.425674,16.604292,3.551682981930091,14.855468,1.906434024109272,10.091592,.260363997069071,10.008813,.4940460086273961,4.2852778,.0159049999066629,5.5328836,.0235539995273575,8.4487104,.0363519998964621,72.843231,67.82123175410193,18.58556,1.316103003425524,70.165733,1684.5052,111.46044,883.2121446966584,61.923561,95.1416661855597,31.974199,5.806419959289022,43.173306,26.79401528021123,62.060272,38.88351216213824,147.38759,422.2288760986328,54.092575,8.479118189021944,101.53661,156.4256720966216,70.272583,47.53365532556176
ISL,Iceland,42.450001,3.5892696,25.078086447567,4.1190476,25.078086447567,,,,,,,,,,,,,,,.47730309,.0382808348400283,.183616,.0006256426381574,.63463598,.0376551922018709,1.38832,2.4521101,2.0269654,1.036029002344236,.52176684,.0132449996508658,.64542663,.0109220002610236,.47142795,.008278000164777,3.491116,1.378952956045046,,,.24082726,.0001350000016391,.53790516,.0043789999764413,.17259225,.0001689999997616,2.3008914,9.5245667,2.1872053,1.070116988814436,2.6806076,1.237549015758559,3.5249043,1.247416001151316,2.6526477,.9965300013655797,1.7934114,.1504609981384128,,,1.9482799,.0635259993299842,5.7940431,4.660633980883286,1.6481627,.0983339987685904
URY,Uruguay,57.974998,3.4965279,1.40255467,,,7.1589336,1.40255467,,,,,,,3.2482429,.81695833,,,4.326159,.81695833,,,,,,,5.5498457,9.4764671,10.300269,8.224534220682225,4.7679472,.6114340130910277,.34048072,.000097000002861,.30898377,.0001409999988973,6.0420585,.4324579948484897,,,2.8202984,.0131170001626015,4.8199172,.1905940028075129,1.2719208,.0040920001082122,9.1632738,36.394997,14.556092,19.08224849535525,9.7444382,3.596381981620332,10.788353,2.163551984496415,9.3620539,2.65031596345827,2.3775764,.0212089997750008,,,8.9159784,.368329995855689,17.830235,8.216816012877505,6.0630126,.2961429922003299
BRA,Brazil,49.150002,3.4724865,6.0727499797,,,7.1097107,6.0727499797,12.584161,233.79636,14.338696,233.79636,,,1.6238134,.45114651,2.512789,.45114651,1.6743809,.209367907677362,1.2146704,.168718057851826,,,1.6239566,.168718057851826,21.508726,2438.3872,35.800957,1526.526891860786,13.577786,62.41616508532804,11.250308,15.46829003724025,10.81588,26.73329415193875,21.679159,88.30218123472528,25.836294,102.8366702007782,11.065681,3.502182933684439,34.596588,311.5625240562208,32.474129,301.0390165381953,17.606535,1141.2114,22.92672,329.5913628888167,22.40934,193.3469798227194,26.502661,141.783340128602,19.295998,102.5748161932554,21.979847,74.07059058630048,4.6901059,.5833920149803161,17.308292,11.91098479974084,29.639378,166.8378809693041,27.376617,120.5119846950471
OMN,Oman,73.5,3.4332051,.15692373,,,7.0292835,.15692373,,,,,,,6.6521707,.8293258334810349,,,8.8596659,.8293258334810349,,,,,,,31.858362,211.86285,18.061134,5.240604008041788,29.222662,16.63777494526585,8.1826897,.159133999761194,21.629318,5.716381144827232,87.639984,155.9828300190978,50.610451,20.6682526261597,15.698657,.2673729966059327,3.8062088,.0110930000594817,31.259661,7.179411894351244,32.514965,192.1853,52.617184,106.5267404534803,24.713509,6.933926990214736,23.718136,2.717216008238494,30.054337,10.36301995933894,30.58242,5.33473590853624,6.5642242,.0427649993896484,18.014624,.3590759957656264,29.259455,4.291526987173478,70.750328,55.61629395691305
NGA,Nigeria,64.775002,3.3246126,.444356677165354,,,6.8069472,.444356677165354,15.390996,35.662361,4.6142907,.64963382,,,,,,,,,,,,,,,34.628918,848.43848,26.076263,49.18146319965646,3.6517811,.1012439979147166,1.5894605,.0036369999996386,2.4905093,.0272130003155908,13.825675,1.909624965751544,116.0492,777.0138169578388,2.4460809,.0031540000513196,2.1798661,.0064980001538061,30.202305,20.19182064062357,29.491261,447.16672,46.443092,228.4328151626829,46.714848,146.0360132274378,28.523748,14.73742100839131,29.879103,31.75314227584377,17.824732,3.293712968355045,14.609602,1.470187051773071,9.2395811,.1510729977749288,31.050341,15.99305586686172,22.118746,5.299284033358097
EGY,Egypt,68.25,2.7735775,.16120279,,,5.6787357,.16120279,16.499853,27.453209,18.800329,27.453209,,,11.337856,8,,,15.100276,8,6.3595433,1.26139762460121,,,8.5024071,1.26139762460121,22.051086,136.87892,28.879326,41.74164087319409,32.600285,45.00514229256765,13.234365,1.311735946463654,8.8383503,.7599210127822589,12.476719,.8768660076605156,52.189838,44.15736518096924,20.63843,1.183647057309747,16.723722,1.833294034060207,2.7300763,.0093179998882115,47.413357,1161.0061,85.360832,886.1634791921909,42.629356,69.33689492397569,34.390869,16.13890715134656,27.410271,15.31676436659694,36.575653,17.78016480467049,8.0175714,.1518199966028333,12.563483,.2373029987290502,74.805565,139.7259375741137,37.515278,16.15486355026066
ISR,Israel,59.299999,2.5033526,.42,,,5.1254659,.42,,,,,,,5.4125047,3.08406677293553,,,7.2086225,3.08406677293553,,,,,,,10.383626,50.643688,2.7076728,.1219070012846496,12.531279,9.057658044184443,14.556986,6.185617122772149,19.863323,30.56627038886154,13.320607,3.78125308916159,4.4244261,.0953339996337891,2.2682543,.0055679999627173,8.4196138,.8289750035130419,.88031721,.001106999989599,15.575705,145.85027,22.86828,60.37681878761179,16.206692,13.50060085621569,28.991507,34.26009652949916,12.014556,4.570691914705443,8.2019196,.7104570033549098,1.5761256,.0040869998931885,8.7577839,.2848310004472733,29.509974,30.3957851267457,11.723349,1.746890023559332
ROU,Romania,59.375,2.362042,.3488234683,,,4.8361411,.3488234683,5.1388144,2.905581,5.8672032,2.9233539,,,,,,,,,,,,,,,9.9922295,44.619545,6.5226855,1.684918982483214,9.0992422,3.428506085537374,12.895526,4.251532030072529,14.542038,11.85828807843453,23.837605,21.42452784607746,3.3837504,.0421629981994629,3.6361921,.0226789999455214,10.09753,1.413742008828092,6.7490063,.493183994214749,15.196921,133.9339,13.941354,13.52521298028715,29.839308,83.30973030407819,24.086954,19.42592421662063,8.7920618,1.770885982420295,5.7539978,.2425270022135228,,,11.543752,.6449190000612288,22.783501,13.8301839796342,10.338477,1.18451299482584
PAK,Pakistan,66.349998,2.1762393,.100398468975964,,,4.9218364,.1353177261,7.9230576,3.9191055,7.5060105,2.2525783,,,13.281099,16.5788707749617,,,17.688377,16.5788707749617,8.554616,3.95850635605924,12.631157,3.65809564099366,4.8422198,.30041071506558,22.60993,190.23912,36.724705,110.6722945110912,12.88715,3.584465009912266,4.0273881,.0476610000357032,13.845082,3.766145035165129,41.3246,41.07841173631058,13.526382,.9911649770378135,13.831373,.4593499906696379,38.820766,29.56522614191263,5.0135069,.0744009987204336,55.687126,2425.2273,98.914955,1777.78628201661,51.123608,154.1907580458904,25.790781,8.775942980728113,33.744637,36.8465653464552,30.278156,13.00479598453687,81.798782,207.8722684306204,23.771797,2.072596004128456,71.489006,157.2348313042463,55.501034,67.44311812257767
BGR,Bulgaria,52.775002,2.1315715,.740322479452914,,,4.3642664,.740322479452914,,,,,,,16.379763,244.05605912678,,,21.815319,244.05605912678,2.474277,.7516033725566911,.57435811,.0026989080794192,3.3040264,.74890446447727,7.3805704,51.926144,12.326981,32.8434022700343,8.0569677,6.873571927213809,8.2913733,3.263517078359844,8.4289112,6.668665013577789,6.3278837,1.15738298469549,1.6630721,.0144559996128082,4.4703765,.1217009975910187,5.5954146,.6947040009731427,3.9647703,.2887499928995967,10.953284,144.82214,11.686816,23.00891908334754,12.416968,17.33622212781012,10.665878,4.870843095943331,4.8886852,.8791700040996074,8.1066875,1.958661974482122,31.071909,89.4074921875,5.3943548,.1900470015108585,12.560925,6.692829970919527,5.364728,.4779599885046482
DZA,Algeria,79.074997,1.9887892,.01579753,,,4.0719285,.01579753,34.199017,64.977798,38.967182,64.977798,,,,,,,,,,,,,,,36.221149,161.25174,17.787138,2.592374910141807,8.9735479,.2494950065051671,2.3140845,.001863999992609,2.2918582,.0035220000445843,1.042586,.0001359999990091,124.25578,158.404078125,.48168761,4.00000018999e-06,1.163268,.0001640000008047,.95494592,.0001059999987483,37.63126,154.29428,68.369347,121.0301234765761,30.940565,7.046833868538961,34.906151,4.485613100379705,31.672743,6.281384195566178,29.289129,2.426890952745453,,,13.399081,.0765189992329106,52.456211,12.80670109727979,11.991227,.1402300070524216
GRC,Greece,52.825001,1.8624033,.4895996125,1.8764284,.331317,3.8131604,.4895996125,1.8571042,.392672,2.116029,.392672,,,6.6168699,15.9523,,,8.8126507,15.9523,.99192894,.0480157978021978,,,1.3261619,.0480157978021978,8.0282135,66.263084,8.8883829,12.20801403742493,6.601512,3.748836983888643,7.2860651,2.19575805252092,8.919816,7.835934215642163,9.4123125,3.776499013921246,5.9593315,.6594870065785945,8.3624353,.7898759940741583,20.712151,34.93632156380196,2.9028037,.112361999232322,12.933931,236.42436,22.205368,156.4876961433515,11.516498,13.71411396264052,12.767395,8.283614035390201,9.0104799,5.45806913240999,7.317821,1.428476999712992,12.591107,5.898757999390364,9.5129566,1.033446008075029,22.167606,36.47538598601194,13.555227,7.644823218792677
BOL,Bolivia,79.25,1.8191425,.01185174,,,3.7245862,.01185174,1.2350351,.003,,,,,,,,,,,,,,,,,9.239522,2.623769,11.58905,.7028820012432989,7.088995,.1205820012763143,3.649755,.0071689999791561,6.5131063,.0792409996539354,3.4536128,.0048460000548512,27.411171,1.667088012695312,,,.71287376,.0000369999995455,7.0563159,.0419240003079176,21.817152,29.475222,16.649952,1.713592040812364,32.610695,8.088143047009012,29.516188,2.658617969457991,24.200731,2.746901020544116,13.133743,.2145139972246252,,,21.268478,.2999940059259534,30.59844,2.491744934960152,52.079296,11.26171620446444
COL,Colombia,54.325001,1.6760451,.27735432,,,3.4316032,.27735432,,,,,,,9.9894562,42.6627709918644,,,13.304417,42.6627709918644,,,,,,,4.8125358,11.094166,5.4191551,2.150449976578355,8.8336277,6.981384152786807,3.9819624,.2785830050921068,4.7638769,.9278180000921711,4.9122577,.4172549980934709,,,1.6664017,.004858000099659,4.7551575,.3285899955057539,1.1355433,.0052280000820756,12.468549,164.62892,9.465867,9.422049993923633,18.086338,41.28729292484513,17.570601,16.78149508629926,16.73847,27.19571668236598,7.3822894,1.13988000080362,.78920364,.0011290000155568,8.613204,.5962019988182001,27.168251,52.18991006423184,18.864393,16.01524673454464
SVK,Slovakia,53.174999,1.6413862,.3158205005,,,3.3606408,.3158205005,2.4578154,.85774285,,,,,10.358767,57.6737,,,13.796281,57.6737,,,,,,,7.8061728,57.400749,3.8593559,.9416929823346436,3.9172971,.7380979906823486,19.466686,39.46113144226919,10.099451,10.71777410269808,9.1921558,3.314672950611799,,,5.4979863,.2115240022426005,5.6869011,.681422995272791,6.7553325,1.334426995575428,9.8401346,98.105194,6.5221825,3.73657204308256,16.385132,37.2172588998141,18.122078,22.32159317907971,8.1616631,3.822253968006931,11.990873,5.922000984707847,1.2429426,.0053469998836517,6.1750898,.2663540021907538,19.20561,22.35198415358924,9.4770718,2.46182900518924
EST,Estonia,44.200001,1.6260576,1.6209991,,,,,1.247911,.59268934,1.3571767,.51538199,,,5.7576008,52.2811648744,.24629404,.00110439,7.6681828,52.2800604844,,,,,,,2.8552096,14.828047,2.3174984,1.076440987272537,2.4201896,.9189030181216076,5.7170777,5.276946057958528,5.046381,7.058597935165278,2.1461084,.2226949954908341,,,.74272865,.0027529999744147,.83433509,.0113600000328152,2.2501557,.2603509993031621,7.2866793,210.30266,13.906922,191.2293284494381,4.6852078,4.593547883579507,5.2805872,2.915511016018223,3.9101615,2.218884038036689,2.4316776,.2607360014449805,.59694552,.0031270000934601,3.9577029,.3701910040527582,7.7639079,7.795425943516195,3.9145792,.9159199761366472
CHL,Chile,59.775002,1.3852451,.06623369,,,2.8362072,.06623369,,,,,,,19.687216,138.133046463426,10.153213,5.11323226,25.892731,133.019814203426,2.0615358,.141708000496278,,,2.7561755,.141708000496278,13.309575,99.262863,20.58003,49.81888100988453,11.343225,6.252521008615731,2.0424705,.015902000461705,7.9107966,1.797061987596448,30.180391,40.93116893670056,,,2.380733,.005991999797523,1.0000902,.0012929999734042,6.6295352,.4400430000014603,16.827417,171.17181,19.198816,33.25131226962281,18.794586,19.59674691583752,24.492054,19.22506117381621,20.153118,20.07711701034755,9.1775761,.9263840051158332,1.8585571,.006237000092864,15.18698,1.382403005275875,37.085503,56.1481305399239,27.312059,20.55842161766254
CMR,Cameroon,70.25,1.3797544,.0153025514,,,2.8249652,.0153025514,,,,,,,,,,,,,,,,,,,17.092112,49.151943,32.396847,45.4384609706559,4.9629993,.122444003470242,3.9426055,.0267419998229016,5.0207553,.1074159969929606,10.313457,.3819020099416375,,,6.0082774,.0225189995132387,21.615736,3.052461921799928,,,15.112937,28.992516,24.468025,16.09317091784626,18.661741,4.485405055455863,14.94779,1.021839009376243,14.502957,1.749458979209885,13.670523,.7158500045023393,,,13.850217,.2451599974520504,23.328844,3.267847997530363,18.163485,1.413784984648228
PRT,Portugal,56.875,1.3423625,.0942957632,,,2.7484076,.0942957632,,,,,,,13.376271,67.785004,,,17.815132,67.785004,4.2144423,1.89419897362637,,,5.6345091,1.89419897362637,9.0926876,49.517021,6.8609028,2.887908010511426,14.743111,21.4781358349272,9.0943041,2.196223971895873,11.857287,9.467651100397809,8.0973072,1.236758996584918,6.0146351,.3487420111047104,9.0858622,.5211010000742972,12.82934,4.270487033555983,14.437108,7.110007978454232,13.018462,124.00597,14.623202,22.98776316671795,16.667648,21.38416871029581,13.390718,4.915724013202824,9.1072903,2.898849941539578,8.3680887,1.098675999063998,.22363465,.0000170000009239,10.26584,.6680170177547261,33.851353,66.80894318020064,12.713033,3.24382504254207
LBN,Lebanon,64.599998,1.2224811,.02263651,,,2.5029576,.02263651,,,,,,,2.7142081,.179994029850746,,,3.614907,.179994029850746,,,,,,,4.5115995,1.922514,8.3907166,1.678946967257187,3.1565208,.066996998820221,2.1694629,.0094760000780225,2.1970949,.0191439999090508,1.4339372,.0021830000206828,,,2.45294,.0032589999996126,5.9708734,.1368290013670921,1.9628214,.005678999892436,14.246007,51.646763,25.953489,40.84666203357058,12.623688,2.952761015240103,9.4245005,.5446920071095228,9.6388607,1.092283991599456,7.8467469,.2879120058724657,3.1161525,.0146180000305176,9.8187876,.1857710009366274,19.768547,4.228934007433709,14.383415,1.49312498819828
KEN,Kenya,66.699997,1.0573883,.01098365,,,2.1649399,.01098365,,,,,,,,,,,,,,,,,,,11.6076,24.550795,22.386209,23.90791129393503,3.7752323,.0859450016994961,1.03387,.0007689999751747,2.2407777,.0152279996470315,2.3544614,.0072459998892155,,,.93881261,.0001369999945164,10.344731,.5335589993828908,,,30.988043,398.57162,58.550316,351.6554080420265,23.215519,13.77098309518455,19.352348,3.536203955286183,18.464426,5.757395997957792,9.3260679,.3624490010540466,4.1463499,.02582200050354,27.62443,3.102019957743585,35.676979,18.63936400158889,16.602837,1.721936976194382
BHR,Bahrain,68.199997,1.0385987,.00852039,,,2.1264691,.00852039,,,,,,,39.62587,343.794114925275,20.868,13.5501658473979,52.072887,330.243949077877,1.4379106,.0146769059198866,,,1.9224181,.0146769059198866,21.307917,124.31808,8.2535028,.9808170265820809,13.391032,3.139820977582946,1.1616713,.0008929999992251,2.292731,.0133529999568127,34.704838,18.99620422302,68.613503,101.0040385824013,10.84516,.1728879981543869,2.5934162,.0068819999413099,1.9062449,.0031929999478161,19.348745,79.424698,24.935823,22.23687897435296,13.933686,2.437254981931299,29.152502,9.895480018277652,26.567204,14.03877410253137,21.051733,3.412620972129051,8.7866211,.2011550055444241,14.769407,.3880849977247417,28.497168,7.775799958828138,39.539471,19.03864895590022
KAZ,Kazakhstan,62.900002,1.0137472,.01641,,,2.0755873,.01641,.42814714,.001,,,,,34.602783,474.130860683326,,,46.085575,474.130860683326,,,,,,,12.57465,52.917854,1.5035951,.0122819999651983,7.4568028,1.122855999849737,2.2652135,.0137129999939352,2.7428887,.0473529995153658,37.900963,51.24490246827458,,,2.1155903,.0026579999923706,8.3404045,.4740920090663712,,,11.690164,36.279564,17.777439,16.68835362292593,9.9195118,1.821282001070678,18.808823,5.504242835366167,17.221386,7.919526990318555,11.363306,1.111582984275185,,,9.598774,.2206420016586781,15.48284,2.582825001381105,8.7756996,.4311139971315861
VEN,Venezuela,71.925003,.90709382,.00351733,,,1.8572209,.00351733,,,,,,,,,,,,,,,,,,,11.085962,10.848549,18.379316,6.711217769990559,4.0033379,.0519839992523193,2.3498557,.0045799999758601,1.8236871,.0041639999300241,6.4745407,.0764300003051758,,,,,.58121169,.0000480000001844,24.104057,4.000125,12.749444,14.080271,13.13058,2.011845998436212,26.497421,10.3861328144148,11.456702,.3721589978337288,12.152537,.8325929878186434,2.651474,.0042250000685453,,,4.0863161,.0050930000543594,12.581511,.4146469940543175,6.5477605,.0535749987065792
ARG,Argentina,49.125,.8629899,.09364176,,,1.7669208,.09364176,3.3474946,4.420928,,,,,,,,,,,1.868129,.616588767316554,,,2.4975998,.616588767316554,17.540922,1328.6318,33.831242,1294.085368833179,7.8635077,12.18001420709491,1.377224,.0285069999862462,4.9014711,2.49939601007523,7.4576187,3.611049032868701,9.4835043,5.109196208953858,.53247315,.0003920000120997,11.265865,10.80756343752134,3.2754831,.3103309975387529,10.401535,236.38803,8.9308805,19.57138461654726,13.433709,41.84339376102528,16.466625,34.16325880726183,13.451806,34.91159820333589,10.223124,7.487059992624447,2.3031349,.0694000015258789,10.877311,2.96987598131597,23.792402,86.69438885149268,11.372119,8.677681960374118
TTO,Trinidad and Tobago,68.949997,.7539463,.00295385,,,1.5436604,.00295385,,,,,,,,,,,,,,,,,,,3.7921124,.63504702,.93805617,.0013050000071526,.47748384,.0001289999932051,4.4413834,.0452279991470277,4.2835484,.0789189999224618,1.0065466,.0004200000148267,12.156224,.5090459899902344,,,,,,,13.804927,26.1427,23.565498,17.00918533020653,12.633855,1.646498958665878,10.24335,.3890329963583499,11.813083,1.118490984808886,12.055819,.580852010501083,,,13.681917,.2795949966460466,13.837373,.8067739983496722,24.905998,4.312273931648583
GRD,Grenada,65.900002,.55020875,.001725,,,1.1265198,.001725,,,,,,,,,,,,,,,,,,,1.4338062,.051578999,,,3.0706537,.0515519993351772,,,,,,,,,,,,,.35037801,.0000270000007004,3.9809768,.94201201,6.8572841,.6297230010032654,4.4666781,.1093319997787476,,,,,2.4598725,.0074140000778716,,,,,7.0238018,.1585430052578449,4.4516668,.0369999980926514
UKR,Ukraine,58.875,.53553128,.00438684,,,1.0964686,.00438684,,,,,,,,,,,,,,,,,,,26.610231,909.36481,44.252777,567.7742052543799,5.3788648,.7642149925967678,6.5559697,.6028279963703826,12.883306,8.897794953787233,57.82473,330.0035011076765,5.5732937,.2032950017210096,5.7496605,.0967530002752319,3.6619849,.0727660012496635,8.1853361,.9494089896003716,18.726139,270.41,32.907513,191.9414624090658,14.92727,11.25446897998359,22.485607,17.053132023165,15.619718,10.71500097160472,9.4244833,1.149947002964793,27.029236,21.99112092459202,6.2826095,.1121860007261857,22.938139,15.22984109194321,9.4068222,.962837998226285
TUN,Tunisia,59.575001,.47652033,.00277871,,,.97564715,.00277871,,,,,,,,,,,,,,,,,,,8.8233585,29.80546,15.952869,23.91510182996769,4.5760741,.4230820045766887,8.8684034,1.341593025417067,5.1190405,.5018430048334412,10.921777,1.999213991659693,,,.8772828,.0003090000078082,10.002993,1.333431002524681,5.7172923,.290882014207542,11.324645,53.771675,20.179115,39.79163068315015,9.4481173,2.565791973376181,11.059305,1.824213008359075,10.060783,2.574363017548225,9.183074,.9564699944145978,4.0647831,.067245002746582,5.1562524,.0557599996477365,16.994684,5.568803025768604,7.0692182,.367400995336473
MAR,Morocco,65.974998,.42662933,.000796,,,.87349826,.000796,,,,,,,,,,,,,1.4262211,.0193038564338887,,,1.9067898,.0193038564338887,15.83497,68.771378,6.7499061,.7231210121926852,3.7698979,.0944269994897768,11.672847,1.221171978096012,7.3270373,.5874209922607988,4.9129324,.0726380015462637,49.675243,51.66242193749547,23.552389,2.386748022688553,28.252954,11.99317797507171,3.6513498,.0302460003676824,18.722675,96.994125,27.807026,41.56339612721559,19.234755,8.641867986630533,20.631683,4.727788046313449,19.344339,7.304627920681145,8.8185158,.3381080059827072,19.181717,2.820800019532442,19.995787,1.298068990080617,37.035908,23.00666993846593,25.995733,7.292803114905953
GHA,Ghana,52.674999,.38050151,.00428355,,,.77905428,.00428355,,,,,,,,,,,,,,,,,,,5.1605916,18.056273,9.8414268,17.00064979203139,1.0119388,.0138529997398145,1.8135098,.0347359994575381,.66855979,.0033850000007078,3.8523681,.2656429987233132,.14120109,8.99999961257e-06,.52542037,.0002010000050068,5.6745906,.737089017371065,.53084689,.0007050000205636,10.641347,135.08438,17.47422,78.23739750427845,15.431268,33.84745567648113,5.4558558,.6631569852828979,11.108246,10.49171780347824,8.9652767,2.694845029130578,.42878354,.000238999992609,12.697961,2.521493981659412,8.8269491,2.362600034743548,11.064576,4.265462876319885
TZA,Tanzania,68.849998,.32379693,.00023706,,,.66295505,.00023706,2.6062708,.1,,,,,,,,,,,,,,,,,11.175375,16.467262,20.987225,14.80682597041549,8.1001663,.6380700051244348,.98180801,.0004950000075623,1.3301286,.0023939999844879,1.169819,.0006679999893531,10.231182,.3074760131835937,5.4521513,.0201689998217626,12.390653,.6891350280698388,1.6864356,.0020300000160933,27.317513,205.23163,50.81049,172.7375118514854,22.108965,8.939884967524092,19.07682,2.545957028746605,18.259239,4.184693003266118,10.931742,.4387489930400625,6.6387386,.0796610016822815,23.207468,1.382435038421303,36.041393,14.44336683684355,11.923571,.4793870020331815
ECU,Ecuador,52.224998,.2877804,.00200195,,,.58921331,.00200195,,,,,,,,,,,,,,,,,,,11.231031,201.05893,21.788111,199.2898104351358,1.9201741,.1022439975757152,2.3611958,.0828230015560985,4.1148071,.8525530017949641,5.1330347,.6788480205228552,,,.80192852,.000772000014782,2.2836101,.051893999569118,,,8.5793362,76.473587,10.471653,18.18870073935762,9.0147648,7.289861983217299,11.075649,5.993358083663392,12.095343,14.63186079524457,3.0508387,.1147190005779266,2.8018556,.0720370025634766,8.6752357,.8686299802530557,14.11805,10.44280995660042,17.702616,18.87161573975487
ALB,Albania,54.450001,.27798158,.0012394882982943,.31901178,.0012394882982943,,,,,,,,,6.5923162,12.0103080848433,,,8.7799482,12.0103080848433,,,,,,,1.0765666,.12165,.93652499,.0108720000311732,1.1574944,.0153849998377264,1.4536587,.0132760000785347,1.0226729,.0089910000525415,.77160215,.0015840000249445,,,.47897676,.0001130000017583,2.8424065,.0687439993368462,.91566038,.0026850000619888,4.9295034,9.9651709,8.2570333,6.125660049811006,3.1296365,.209537995364517,6.8704076,.9827319778203965,3.4276745,.2287540066428483,2.3451426,.0357940008938313,,,2.6899564,.0177889998443425,9.7524185,2.364585976626724,.5143615,.0003179999887943
SVN,Slovenia,35.875,.26871923,.0478569,,,.55018669,.0478569,1.2254548,3.6714833,.77972502,.63931912,,,2.6269188,32.481337,2.4975517,7.5331669,3.2040715,24.9481701,,,,,,,1.9118367,29.120287,2.0885375,5.153852043286897,2.4430616,6.182982161006658,1.9942999,1.465227997073904,3.202054,11.79607407624286,2.8183427,3.299212023857632,.1018077,.0001070000007749,1.3835837,.1164139991663396,1.1948756,.218272000332945,1.8111857,.8881449971199036,3.2863934,126.20828,3.1547885,14.60311113173876,4.5424223,27.38403487547021,4.6218576,12.78765910311777,3.0243874,6.716391053584404,2.8412218,2.720644016344682,7.1125183,34.59930674974621,1.4687129,.1237600012198091,6.2034354,26.01170906162099,2.3289256,1.261660019552335
PER,Peru,54.075001,.12591997,.0001226,,,.25781366,.0001226,,,,,,,,,,,,,,,,,,,8.6453495,67.042381,13.311936,33.22669241202693,9.9442091,10.38158779878495,1.7852243,.0261679991683923,1.9283328,.0641440008617938,14.168214,10.43596165946871,17.124447,12.67797690033913,3.0275714,.0303690006658435,3.952615,.1967170008197427,.90601963,.0027679998874664,13.67332,226.31294,15.846995,46.08227245177888,13.014684,16.03593108338769,14.246547,9.324562914392795,17.262955,31.09764485694643,6.1959615,.7024910155241377,2.7268608,.0485450000762939,12.66067,1.973777015000582,27.103485,54.01393194362335,29.983797,67.03379354113341
SRB,Serbia,54.375,,,,,,,,,,,,,,,,,,,,,,,,,5.5172215,16.578238,4.5145679,1.233069026963902,2.2913134,.1208319991640747,3.2423196,.1491540004024282,11.646556,13.44552633048128,1.9416001,.02555299953348,,,3.3948898,.040738000381738,4.2048869,.2253339958002325,7.2295704,1.338030949153006,8.3751955,49.482059,9.5190563,9.502767913240707,11.39419,10.23809195660881,13.71708,7.918815115681384,10.580276,6.811588043583557,14.168706,7.992464058588725,2.7311051,.046403001556173,5.0858779,.1217310005100444,13.582384,6.467460037624464,5.4487524,.382736993432045
GTM,Guatemala,74.75,,,,,,,,,,,,,,,,,,,,,,,,,13.876987,15.043719,26.835558,14.76941890204139,5.6710534,.1044750039204955,,,4.8452754,.0552119994573295,.17125699,1.00000004750e-06,1.5199369,.0004810000061989,1.0513433,.0000689999982715,8.7061911,.1140619992166758,,,23.750885,64.356865,32.359024,21.28861473109701,27.671177,8.362656034044921,26.731802,3.342353976583108,28.722284,7.771539948415011,12.478726,.3113820096859709,8.1689301,.0708139991760254,24.394075,.7660360117480158,46.856918,15.14326599624986,37.821995,7.300208164685872
SMR,San Marino,60.349998,,,,,,,,,,,,,,,,,,,,,,,,,2.1204154,.36824599,,,1.3041078,.0087170002977364,2.4982605,.02669799952209,4.6176085,.3278949990868568,.45301688,.0001270000040531,,,,,1.3216726,.0027379999160767,1.143364,.0020710000991821,,,,,,,,,,,,,,,,,,,,
BLZ,Belize,75.099998,,,,,,,,,,,,,,,,,,,,,,,,,2.4989073,.084229,,,4.4506221,.0484199988543987,1.27676,.0004979999959469,3.2435415,.0158809999898076,1.5105778,.0006579999923706,,,,,1.7577139,.0008999999761581,4.519289,.0178719997256994,7.3458543,1.825677,10.031103,.6080630102157593,13.238729,.8780949929058551,6.9284563,.0557980014905333,5.5982575,.0551760013066232,5.091609,.0202810001298785,,,9.6866179,.045988999247551,7.3122754,.0551819999814033,9.38943,.1070930023193359
