p_iso3,p_country_name,fsi_2022_ss_p,contr_ss_fdi_inward,fdi_inward,contr_ss_fdi_eq_inward,fdi_eq_inward,contr_ss_fdi_debt_inward,fdi_debt_inward,contr_ss_fdi_outward,fdi_outward,contr_ss_fdi_eq_outward,fdi_eq_outward,contr_ss_fdi_debt_outward,fdi_debt_outward,contr_ss_pi_inward,pi_inward,contr_ss_pi_eq_inward,pi_eq_inward,contr_ss_pi_debt_inward,pi_debt_inward,contr_ss_pi_outward,pi_outward,contr_ss_pi_eq_outward,pi_eq_outward,contr_ss_pi_debt_outward,pi_debt_outward,contr_ss_imports_tot,imports_tot,contr_ss_imports_agric,imports_agric,contr_ss_imports_chemic,imports_chemic,contr_ss_imports_electro,imports_electro,contr_ss_imports_machine,imports_machine,contr_ss_imports_metals,imports_metals,contr_ss_imports_mineral,imports_mineral,contr_ss_imports_stone,imports_stone,contr_ss_imports_textil,imports_textil,contr_ss_imports_vehicle,imports_vehicle,contr_ss_exports_tot,exports_tot,contr_ss_exports_agric,exports_agric,contr_ss_exports_chemic,exports_chemic,contr_ss_exports_electro,exports_electro,contr_ss_exports_machine,exports_machine,contr_ss_exports_metals,exports_metals,contr_ss_exports_mineral,exports_mineral,contr_ss_exports_stone,exports_stone,contr_ss_exports_textil,exports_textil,contr_ss_exports_vehicle,exports_vehicle
AGO,Angola,79.449997,32.493172,66.0247517816441,29.034206,31.1665149416441,59.228943,46.59061505,77.872475,735.16321,83.462563,611.85822,59.868706,11.732378,,,,,,,12.434812,2.40198788,18.849821,2.40198788,,,43.954239,276.13901,3.508889,.0190720004166942,4.6300344,.0328419994674623,4.869555,.0166450000908226,8.745883,.1875620012742002,9.7660398,.1071190017422196,151.59103,275.6415710449219,6.304121,.0085929999756627,10.565266,.1177480024877004,4.0632081,.0078250000178814,50.887863,365.6402,87.65583,244.4327272734009,35.473461,10.17718904771469,41.036015,6.984240137380548,57.222626,35.49844895924954,48.679768,10.6778590015443,14.665591,.2366890012752265,33.879311,1.185373991340166,58.126125,16.6981509826642,79.895935,39.74950840897299
AUT,Austria,54.625,31.622902,1772.79137,29.114735,915.4166,57.646126,1251.20578938,36.712585,2243.875,73.07563,11962.317,68.356377,508.68088,28.334112,926.4605,21.578838,110.439,36.15519,814.7944,12.926826,78.60512151,17.286425,53.96180036,11.740611,24.64332115,20.503984,816.51117,20.940863,118.0845029303792,28.686378,227.5233859288338,27.948357,91.66565011195267,29.180599,202.9262918661674,29.193117,83.34400618856237,12.227672,4.213835037386045,26.455408,18.49849717661552,18.055073,17.11716680142772,25.007376,53.13778720515966,14.483232,245.54422,19.527767,78.7220902716918,10.261706,7.176253035406815,14.462642,8.906116866806522,20.476074,47.37704007029138,23.947195,37.02749595685839,25.38946,35.77353444286715,12.676967,1.808921982269501,11.913436,4.187812007579486,22.117979,24.56495756569132
PRY,Paraguay,66.224998,27.47019,205.382238643492,30.443089,184.957450453492,,,51.247025,1078.6616,58.14846,1065.2158,,,,,,,,,13.90781,17.30121626,19.093679,12.85183883,11.824485,4.449377429999999,56.523197,3023.1042,76.197479,1005.440870681861,38.461189,96.91528399284789,58.534245,148.8309589643422,27.476065,29.93951150882337,50.398048,75.78783113888652,152.42532,1442.589584984303,30.672743,5.095376916511682,74.988144,216.7392189996564,14.32543,1.76541802406311,53.517643,2189.5234,66.384155,546.5849347536492,77.5392,547.177675984709,61.571613,121.4542238970641,68.609047,314.990505090882,72.081841,178.4693127616238,59.226341,80.25490331302956,78.73745,76.60254921811307,68.088348,138.1719543865658,77.367828,185.8174241558462
BOL,Bolivia,79.25,27.373529,40.38075558,29.230309,32.53195343,32.465229,7.84880215,46.355324,158.62885,49.077175,127.25235,,,,,,,,,6.3530722,.32768461,9.6305656,.32768461,,,69.484589,1115.9445,36.391296,21.76363392576855,30.023327,9.160199744118378,18.257671,.8974360004980118,19.757135,2.211857992183417,40.825176,8.004728162378072,234.76726,1047.341435909271,56.875111,6.45489977568062,22.753187,1.203068991839886,54.112667,18.90712563705444,72.939529,1101.417,88.229729,254.984218598362,93.844856,192.7525107069963,86.227135,66.28372282339109,97.131516,177.597987505618,126.22836,190.4411861708975,64.188446,20.30025544033572,94.688843,26.4727991666561,88.990486,61.29661278777057,111.75816,111.2876450526044
LIE,Liechtenstein,72.175003,25.836735,78.7783717211144,29.021399,73.8715351111144,20.969131,4.90683661,44.465771,324.84253,50.665367,324.84253,,,,,,,,,16.199703,12.60485654,24.556988,12.60485654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,Ireland,47.200001,22.77507,2466.47447737202,25.544861,2302.69270464202,14.136271,68.7176,11.807402,278.01089,13.40534,275.0275,17.521315,31.9046,46.866756,15614.8475,61.316071,9436.398999999999,45.82468,6178.4485,24.232224,1928.41172739,36.693977,1922.20761531,4.7826567,6.20411208,11.170566,491.72006,6.197515,11.40005722493958,21.256222,344.7482353454259,8.2014103,8.626774828983239,15.59476,115.3551027032384,5.4781346,2.051049022248946,1.9396256,.062639000415802,9.6655626,3.359847051676363,4.6233954,1.070439989604522,7.3603706,5.04595319185406,8.8664036,209.80739,14.048472,109.1619442246446,7.1284633,8.959251875278772,6.2001529,2.613351050694473,6.2739754,5.07576189280767,3.6157887,.4746949964577798,18.292248,49.825023553762,7.1632681,1.215492996522575,5.5623074,1.587398995097727,15.402297,30.89448995724321
BRB,Barbados,73.724998,22.51384,43.0517888516539,16.23057,10.6726358916539,,,,,,,,,,,,,,,,,,,,,5.2252903,.90942901,,,10.884623,.8364290151000023,2.8987892,.0068829998970032,,,,,7.5142803,.0658109970092773,1.6572171,.000305999994278,,,,,13.094699,12.212649,21.133287,6.714752102651983,10.177098,.4710869933876675,8.6689301,.1290719985575415,13.678893,.9505409896848723,9.8509645,.1734550001504831,24.229755,2.092370119135827,23.446724,.7702120162257925,13.913648,.4489409882928012,14.463031,.4622190045639872
SWE,Sweden,44.625,22.439583,3908.55060411877,22.875673,2739.81313897178,30.971458,1197.35361737514,13.181502,640.86633,15.569004,713.83698,14.279993,28.616152,20.989407,2323.90060167294,31.240549,2067.82272660568,13.39995,255.955583818422,4.0251889,14.64376348,5.9396477,13.50740972,2.2953866,1.13635376,12.668063,1188.2206,10.862704,101.7049647458382,14.314987,174.4579646671042,15.796989,102.1362358850874,19.753916,388.4491666350216,18.042124,121.3989380491991,9.1521845,10.90283439447731,8.263711,3.478862959098071,6.4520059,4.81989298293076,23.749985,280.8717107959092,9.4917793,426.47647,13.370991,155.9367790547018,6.0537663,9.091486040353775,11.712298,29.18709805448074,9.8635502,32.6773426123457,9.0526876,12.34275496189389,23.106508,166.3885170670966,5.9547729,1.15688001192268,6.2135468,3.666180088359863,10.459387,16.02939931391925
ISR,Israel,59.299999,22.120234,289.769290767127,24.386854,256.908565147127,22.454258,35.31388108,14.851676,70.943245,16.525652,66.069977,14.775039,2.4531555,14.393498,58,,,19.169922,58,12.939327,37.64791753,14.360193,14.77347508,14.65202,22.87444245,28.378883,1033.8661,14.226552,17.68231027664617,54.630634,750.4788385479841,27.365639,41.09466668415885,30.171247,107.1189923419543,30.462959,45.22515443941578,15.537332,4.128633032083512,12.593271,.9528830211311579,32.643738,48.31306617286057,22.656471,18.8715107785461,22.321621,429.28067,40.847397,344.0827386981153,18.583742,20.35492015581042,18.76285,9.286944958403241,15.218193,9.288550145874732,22.938211,15.54068090506317,5.7438025,.1978020000420511,32.32542,14.32310301443166,23.25494,14.87484987384779,10.707833,1.331114013373852
NZL,New Zealand,62.950001,21.315517,151.461219878944,23.894278,141.163793838944,,,,,33.754021,328.87848,,,,,,,,,7.0625596,3.57620836,10.318232,3.20146072,4.4516068,.37474764,13.257235,61.569794,18.235716,21.75399915129691,18.757984,17.74674814858427,16.839025,5.593069018105743,18.685081,14.86285201215744,8.470829,.568030997781083,8.3164997,.3698529870063066,3.4902346,.0118500001039356,5.6971035,.1500229979157448,8.1512022,.513364005446434,17.48163,120.45934,27.689888,62.61290161591675,17.622562,10.13929302556336,15.586076,3.109691030034795,17.986731,8.958718933432829,12.146789,1.348050990004092,35.052753,26.26208045333997,22.25996,2.732173963114386,14.575081,2.139294026141055,17.082487,3.15714302843227
FIN,Finland,51.799999,21.252043,867.780189673563,22.732267,702.690155723563,32.064976,347.2693,3.9013925,4.3427806,3.8215044,2.7590272,16.842457,12.271,19.696238,501.8839,24.750092,268.7349,20.352009,234.3761,5.7305641,11.0439,8.6869116,11.0439,3.5940111,1.14004118,15.883907,612.17371,13.27327,48.49513967212755,19.987259,124.1120371659433,17.506544,36.33241794322804,30.094097,358.9673825055007,16.02397,22.22790280254697,4.6262894,.3680439920276403,11.850805,2.681587010500952,7.5233054,1.997172003243701,14.582418,16.99194254997,14.154065,369.60001,18.514172,108.1949497439328,8.9067554,7.567508006011485,10.216504,5.062997065760195,12.652976,18.02856721720192,24.293766,62.34480619058571,36.097275,165.7981552811042,3.7030792,.072714000263717,7.5368791,1.710038976785843,6.0734854,.8202549992855638
MCO,Monaco,73.550003,21.025482,35.8235915703012,23.25013,32.05052503030119,20.329767,3.77306654,12.710475,6.4020319,14.48262,6.4020319,,,,,,,,,19.111187,17.46291861,26.49791,13.36240593,15.763188,4.10051268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK,Denmark,48.950001,20.881285,1369.84944532488,21.839729,1036.98105664013,32.365196,594.294770206022,4.3392878,9.9439268,5.5265822,13.887252,33.575527,161.78024,29.813314,2896.52667723191,36.665977,1454.0412044374,31.473293,1442.48547279451,4.0720048,6.59399391,5.8920474,5.734800320000001,2.7599745,.85919359,14.156297,721.18231,8.5411377,21.50330285291979,23.704329,344.5328796859253,16.073847,46.80002997367829,22.430351,247.350451623216,15.487011,33.39522778495657,5.3073635,.9247649806812406,15.289256,9.582986913576722,10.956907,10.26707710245508,9.0795717,6.825648904677481,10.859704,277.80228,17.74304,158.4790140486066,17.150391,89.91037900957524,6.5552282,2.225653996493434,7.9804249,7.527567975779064,4.9406404,.8726880159107968,11.769869,9.564556069723331,13.547461,5.925107085947879,6.9158387,2.198666971460916,5.6495252,1.098662019144744
TUR,Turkey,61.125,20.786776,183.048800938777,23.806725,181.941756098777,11.898608,4,11.561986,25.480288,15.426693,40.913757,,,13.386327,35.516939,18.978254,27.31243,10.939255,8.204509,7.3898792,5.338757,9.7493172,3.51922328,6.9012318,1.81953372,27.438313,711.33276,26.436819,86.37539852294989,34.770641,147.2957028735288,23.312469,19.33997504806262,39.812466,187.3554146121305,42.291183,92.11613437150977,35.138699,36.35434925762937,37.832806,19.66762577868579,39.518085,65.24917580546531,35.989048,57.57891847276501,45.94046,2848.8687,74.009491,1557.953046611733,33.452812,90.38370173813566,22.299623,11.86837389760464,34.558456,82.80262341437232,58.513538,196.3734613807349,83.271004,458.8132677572459,59.250008,67.1416797507936,73.679695,360.1412594719827,30.4888,23.39127612685505
CYP,Cyprus,61.525002,20.500902,165.588311108579,23.295883,160.759345848579,,,11.070529,21.091978,12.616763,21.105696,,,10.278445,15.161379542218,12.227153,6.887674812095001,11.186696,8.273704730123001,5.9621596,2.643895,9.0379848,2.643895,,,5.1186495,4.3548379,1.3540545,.0109439997226,5.8647423,.6665060009509325,10.328994,1.586244975842535,7.6589594,1.257833997316659,2.8750675,.0272919998914003,9.7790413,.7389129943847657,1.9467847,.0025269998908043,3.9433331,.0611339992210269,1.4351366,.0034430000782013,12.745556,57.367767,13.35648,8.635216024695429,7.117979,.821045999600552,6.3497515,.2583889940306544,6.9067178,.6233060130098602,9.7082596,.8457520113314968,39.277752,45.40456709375326,7.3174791,.1192659997204319,8.9039907,.5993609908223152,4.2764292,.0608670001234859
HUN,Hungary,55.200001,19.96155,405.794817729352,21.949623,356.970786252354,12.293383,11.04342755,26.986063,811.0426,30.21936,769.88306,20.877464,13.189028,6.7726808,11.51466236212,7.9260044,4.9804950228679,7.4678273,6.53416733925208,2.1381567,.32371641,3.0849066,.27910541,1.4765489,.044611,14.431615,259.09766,10.223818,12.50604205507296,20.483959,75.38967336893222,22.959419,46.24788230011706,21.158548,70.40194518479007,11.650392,4.820875013370999,2.5358036,.0342029991522431,19.899817,7.164921911180019,10.787419,3.322447003790992,23.318874,39.20965862874687,10.538931,86.098213,16.33309,41.91941264992812,6.3967438,1.581929937006207,14.063077,7.451743039699155,18.088121,29.7221043336771,5.8937044,.5023389993337914,7.9090142,.9841009778678417,5.7704849,.1552679988443851,9.9655428,2.230747018869384,9.0875635,1.550576988693327
ZAF,South Africa,60.049999,19.899725,188.408131192595,23.623243,208.547417902595,10.619968,3.33652270000001,16.247433,82.949547,18.258287,79.576294,31.963648,22.181108,34.526081,714.901057700002,53.422699,714.696780800002,3.0287194,.204276900000001,4.9029951,1.82921748,6.5162086,1.23271274,4.5119081,.59650474,24.706566,609.24298,12.071528,9.647215158856241,29.383671,104.2852713621923,13.024664,3.956793953960529,19.165607,24.52050280062063,42.513474,109.778843049285,37.483276,51.76838618454942,88.85466,298.9094472933738,13.186745,2.844152942924411,13.45817,3.532345002919436,30.835369,1010.6174,45.526829,425.4484995801421,30.772121,82.53106288858363,34.687454,52.40452331232466,32.054218,77.51568626684882,45.333019,107.1298221614944,49.19162,110.9636456585457,40.311295,24.80618456604879,23.253304,13.28116404039064,49.373333,116.536773047775
MHL,Marshall Islands,71.25,19.385626,37.3724045758079,21.622871,34.3146595158079,,,,,26.881632,54.490856,,,,,,,,,,,,,,,2.9195945,.215712,,,,,,,5.4697285,.1222959985733032,6.0895629,.0692230005264282,,,5.5077763,.0152749996185303,3.2239728,.0089180002212524,,,30.392908,207.63914,19.268059,6.920094000295387,11.776573,.9925559940554667,9.1443338,.205997001869604,8.9217653,.3586240018592216,11.344177,.3601959973511984,99.726807,198.3792787499088,9.838398,.0773759997766465,11.268324,.3242749969690339,4.6404791,.0207599997957004
TWN,Taiwan,60.125,18.741148,155.621070024553,18.536594,99.6316610445531,27.407898,56.71172465999999,7.9669442,9.6706638,9.0674276,9.6377831,10.245438,.72231567,,,,,,,6.3405576,3.91187167,8.4684067,2.67548975,5.7743011,1.23638192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,Venezuela,71.925003,18.680433,30.7197279980526,21.614464,31.4860133980526,28.251537,12.38080162,58.82756,776.06897,65.856201,736.02338,46.135906,13.147087,,,,,,,3.6863821,.1532428,2.3092322,.01081379,4.8097496,.14242901,21.895096,83.578018,5.0951982,.1429869995117188,43.222157,65.42176044940949,5.4310536,.0565450003892183,3.6971667,.0346950004538521,39.532986,17.39866352564096,,,8.4501724,.0506750011444092,11.650661,.386625,6.7042146,.08606900203228,48.645836,782.12158,92.15062,695.4048866044989,41.722538,40.54668451515748,31.761673,7.929753873170354,31.322659,14.25632903109817,32.692173,7.919467015977949,34.601665,7.611959150174632,30.356667,2.088045992302592,25.3256,3.381889002473908,25.00182,2.9826239948906
MLT,Malta,54.549999,18.084059,335.66840586788,20.615608,329.03264991788,,,11.190789,64.343727,12.751054,64.343727,,,6.961236,13.9100089782719,6.4726591,3.01756639212494,8.5455418,10.892442586147,5.680337,6.75254708,8.6107731,6.75254708,,,4.8819418,11.158234,2.0037985,.1047470034211874,7.6106296,4.301608981966041,9.563324,3.718217089877464,6.9154596,2.734570008039475,2.1882482,.0355380003898172,2.1011341,.0216459999084473,3.8490536,.0576800015568733,2.9046199,.072156000263989,3.1938016,.1120709990262985,11.012183,109.27573,10.094829,11.01047199039022,5.3280535,1.016986023775768,2.9022074,.0728620002865791,5.3421574,.8518209929086734,4.0093865,.1759400001070462,35.049026,95.27950912497937,5.0011277,.1124469996220432,6.612277,.7249359951857477,2.3740432,.0307550001703203
KNA,St. Kitts and Nevis,77.224998,17.933411,14.3331976151019,20.223715,13.6008146151019,,,,,50.153034,171.4317,,,,,,,,,,,,,,,2.6329291,.076641999,,,,,7.439476,.0766420007944107,,,,,,,,,,,,,9.3705282,2.947999,17.853739,2.667031937468797,4.6876812,.0303260005675256,2.7653742,.0027600000258535,6.6518474,.0720039991736412,,,,,16.465105,.1756989970207214,1.1747551,.0001780000030994,,
IDN,Indonesia,55.799999,17.157604,233.796344869788,19.690073,233.796344869788,,,5.4534597,6.0727501,,,19.036213,9.0712118,1.711917,.168718057851826,,,2.2800097,.168718057851826,2.4670374,.45114651,3.7397606,.45114651,2.553618,.209367907677362,24.436243,1141.2114,31.428026,329.5913628888167,28.962835,193.3469798227194,34.452759,141.783340128602,24.777447,102.5748161932554,29.917999,74.07059058630048,6.7426877,.5833920149803161,24.350792,11.91098479974084,41.110088,166.8378809693041,35.021812,120.5119846950471,33.183182,2438.3872,55.922089,1526.526891860786,22.494734,62.41616508532804,18.530785,15.46829003724025,18.035843,26.73329415193875,34.103466,88.30218123472528,38.480774,102.8366702007782,16.841597,3.502182933684439,53.409424,311.5625240562208,54.355389,301.0390165381953
IND,India,54.724998,16.721136,257.810703373961,16.284588,157.565760609126,26.970234,126.044438603984,8.9595861,32.082546,9.1522417,23.116982,35.066437,67.551422,2.7817402,.8623804987023229,4.3046365,.8623804987023229,,,3.724261,1.84904091,5.0844183,1.3506599,3.2163334,.49838101,35.122772,4037.0574,20.92148,115.8344199518096,61.344059,2188.606014317203,29.709982,108.3169207122261,37.476612,422.8515835536708,47.186798,346.2148441830315,47.377037,241.1020985597372,41.476299,70.12039196462649,47.767334,311.8015916235906,41.109589,232.2093724816963,33.596916,3014.9678,44.433819,912.2861250132831,32.710617,228.6422256111412,17.160213,14.63405997114722,25.05163,85.34678345738165,34.865795,112.4114318997262,84.840263,1312.981585072988,65.785072,248.6607202257551,19.322685,17.57639374540048,33.295219,82.42833435314522
ARG,Argentina,49.125,16.081572,605.951612,20.755583,861.956014502478,7.6478529,7.593411179999999,34.206711,4717.2368,34.090679,3156.4915,60.404057,912.23468,15.722266,411.380308406377,18.42078,178.550996241159,17.32077,232.829312165217,9.7660971,88.09232824999999,13.977112,74.13499474,7.0652108,13.95733351,31.457144,7663.1138,44.772507,2999.462444330007,33.22353,918.6203412083406,14.468689,33.05410402527824,27.722433,452.2200225817934,30.693838,251.7598674294184,38.709545,347.4563225873225,23.37475,33.16148819848895,19.622936,57.11182722891611,66.271439,2570.26669924593,34.431389,8574.2627,34.09967,1089.405233654405,47.090149,1802.309198914823,35.441814,340.6381185763488,39.550938,887.3565914328015,49.783848,864.6213497665068,38.784599,331.4204821548052,36.997585,116.8675315905614,35.832291,296.1419225690793,78.419922,2845.501846560598
VIR,US Virgin Islands,71.925003,15.606188,17.9121176361441,17.909668,17.9121176361441,,,43.275135,308.93927,49.308735,308.93927,,,,,,,,,8.1102009,1.63182659,12.294182,1.63182659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU,Saudi Arabia,68.949997,12.206882,12.5366517067029,8.043252,2.37295814670291,,,,,,,,,46.968243,518.830809241901,61.942532,321.158825494147,45.348686,197.671983747756,,,,,,,53.301262,1763.4971,10.02425,1.592500959634781,86.954765,779.1008977858573,4.3330674,.0419989994297503,32.019829,32.96306523430161,37.072872,20.98535856130719,148.39668,926.0478729248047,23.953468,1.688157991409302,13.929438,.9663839989453554,6.4255538,.1108270036578178,59.131081,2054.45,110.61019,1758.891716191219,34.08374,32.32925176394719,45.634258,34.39800644764676,55.717506,117.3593410658892,50.444378,42.55137842404458,53.313034,40.7207986044772,37.513344,5.762964907380636,27.752653,6.508851028790465,38.499352,15.92775777189434
LBN,Lebanon,64.599998,11.089097,16.8955156245119,12.120584,14.5975991945119,11.676027,2.29791643,,,16.346783,29.595446,,,9.217906,7.05058969941791,10.789371,3.05110512230348,10.162779,3.99948457711443,2.8810847,.19234176,4.3674111,.19234176,,,5.7785325,4.0395269,7.1895118,1.056180004842579,4.7415986,.2270930021964014,9.7269964,.8540919799804687,3.6324675,.0865149993747473,7.7206693,.3407439952045679,,,6.8616796,.0713370022177696,7.4995365,.2711240005791187,11.467326,1.132442016601563,20.9251,163.66895,40.173714,151.4939156246893,12.673571,2.987902995340992,11.643341,1.027091003752314,14.731269,3.899230919101974,10.422691,.6747310251048766,15.266045,1.718744987073354,13.608453,.4945729954391718,12.890286,1.172450004578335,7.3628645,.2002859999984503
TCA,Turks and Caicos Islands,75.650002,10.549273,3.51206651342717,12.106352,3.51206651342717,,,,,60.215675,357.16492,,,,,,,,,,,,,,,.77137572,.00232,,,1.3159177,.0011720000505447,,,.91786158,.0003370000123978,,,,,,,,,1.6476301,.0008109999895096,5.9835963,.92398,9.2294111,.4435100031336769,.89726233,.0002560000121593,,,1.7579905,.0016000000238419,,,,,15.833473,.1880809965133667,13.00246,.2905329955816269,,
PER,Peru,54.075001,10.186403,64.90366538787561,9.7827511,38.0379847778756,21.84753,74.6070174,27.668507,1052.1194,28.50363,777.5929,30.135426,47.741337,,,,,,,7.7585559,18.61537854,11.458935,17.21701638,4.3766932,1.39836216,19.488983,768.01428,18.792137,93.47426281419304,21.184565,100.3718116106992,4.1612396,.3314059992986731,11.57307,13.8661438875976,41.267559,257.8775388681431,45.25563,234.0012593070137,27.120853,21.83018267370202,24.352453,46.00623123857472,4.0941238,.2554089967086911,27.141243,1770.0133,32.609043,401.5200592397528,33.770317,280.155222083238,30.060661,87.59823224138655,34.094105,239.5631802797666,42.258221,222.8683072248104,38.107399,132.4901137618413,28.096821,21.57245101893134,32.30978,91.50237952130637,49.009964,292.7433627000521
AND,Andorra,54.950001,9.0182714,38.97947776104071,10.349372,38.97947776104071,,,,,,,,,,,,,,,1.7576368,.18731657,2.6643863,.18731657,,,.80386162,.046645001,.87059546,.0080439999457449,1.1065457,.012379999935627,.49128118,.0004720000047237,1.2357395,.0146100000739098,,,,,,,1.5845517,.0109690000712872,.37509853,.0001700000017881,1.4127601,.216049,1.6851758,.0479610009412281,.96734631,.0056989999618381,1.6148412,.0117530000060797,2.7798474,.1123839998282492,.97689962,.0023830000050366,.55850971,.0003610000014305,1.8523459,.005350000012666,1.0262833,.0025379999615252,2.3412263,.0276200008168817
DOM,Dominican Republic,64.724998,8.9935236,8.857612008745161,9.3165922,6.51517704874516,12.805642,2.9791825,45.25116,912.6778,48.085339,740.30426,12.255419,.63674754,,,,,,,17.412216,41.72647758,26.350933,41.51772851,3.981447,.20874907,11.309713,29.763,7.871356,1.362173974603414,17.22714,10.70318579093739,13.307795,2.149466985359788,13.848248,4.711018898081035,22.717777,8.531098779940978,15.912351,2.017082954406738,1.89726,.0014819999784231,6.7331486,.1928249962730333,5.0432425,.0946680032350123,30.339319,490.2587,47.113304,240.1287793341079,32.480927,49.43094203998544,27.645388,13.5110210056873,29.888994,32.00637001210055,56.132038,103.5780017482407,13.718938,1.225849982139654,48.444458,21.92707591927692,29.656357,14.03150001614401,30.807899,14.41917905071168
VCT,St. Vincent & Grenadines,66.5,7.0927224,3.40580231739662,5.321835,.951902997396617,13.018772,2.45389932,30.363371,216.13837,34.596756,216.13837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2524915,3.3637271,9.0520048,1.335061983711552,3.2170532,.0376479998650029,3.8764694,.0291999992392957,9.9140844,.9156169759507756,3.9825366,.0289979995563626,,,18.597778,.9724900148212909,4.7330365,.0447120003253222,,
CRI,Costa Rica,55.799999,6.3336353,11.7605280361116,5.1165829,4.10237740611157,13.625912,13.64364833,19.680973,285.436,18.710983,165.8069,16.57266,5.9854975,5.0033746,4.21213697710433,3.2122307,.3007972595,6.5011678,3.91133971760433,6.6293707,8.754012660000001,9.3824253,7.12412639,5.0610228,1.62988627,7.084115,27.804779,4.8952332,1.245503007877734,9.9544001,7.849816096545895,9.1714697,2.674668996035122,11.891498,11.33915415413701,9.9506798,2.725251017540693,,,11.314478,1.194846022635233,6.706718,.7244019949716749,2.631758,.0511389989554882,15.774887,261.96744,19.943148,69.23653553214483,20.461882,46.97761621361913,14.182489,6.934548912900966,18.101786,27.02759207010502,30.572496,63.61630856652663,8.5003624,1.108483012158424,22.50983,8.361914080886752,21.093889,19.19382021015277,21.833593,19.51060007467121
GTM,Guatemala,74.75,5.6728292,.608238333856579,9.1928549,1.71259176186368,,,38.544247,154.3315,42.568611,140.53624,28.712557,2.2405064,,,,,,,6.3830376,.56244427,9.6759901,.56244427,,,20.555519,48.89394,17.065712,3.798434964343905,34.00782,22.52980876615644,4.0459456,.0165279995836318,7.7621722,.2270009989254177,45.696575,18.99792375853658,,,35.281857,2.607772026430816,15.147047,.6006759867342188,8.3078899,.1157960030287504,38.362801,271.198,52.109268,88.90089149109949,50.451649,50.6859322424368,36.989719,8.855455049903597,57.554951,62.53139682371914,51.117908,21.40434594974248,20.840794,1.175889031529427,48.928207,6.181216000150656,38.225918,8.221899919734103,55.639606,23.24096090489254
GRC,Greece,52.825001,5.2885752,11.2107834774153,5.4808354,8.256347677415279,,,1.3754158,.159523,6.9577909,13.959797,1.7862191,.012271,4.0586214,3.6813,4.3546982,1.2271,4.7221026,2.4542,1.9232191,.34996837,1.7605629,.07707137,2.3666537,.272897,7.3691306,51.246433,6.3217158,4.392194958222797,8.4229412,7.786776117088506,6.0872202,1.280448994746432,8.1867476,6.058392062391853,12.304156,8.436376058885827,18.817892,20.76474113750458,11.163163,1.878980989739299,5.34901,.6017579989572986,2.1673112,.0467660011947155,12.412136,208.94897,21.646105,144.9590874423438,7.9435863,4.500454047522507,5.6047339,.7007739918725565,6.6310105,2.175376988281496,6.313293,.9172670008243294,25.990396,51.88089840624994,7.596314,.5261990037923678,9.813139,3.164225981274038,3.4379613,.1247240011096001
BGR,Bulgaria,52.775002,5.155982,10.477445260054,4.4197702,4.36664784490871,8.820034,6.11079741514524,,,2.7855549,.90344435,,,9.6664343,50.1609388647659,2.1050282,.139791504233719,12.862229,50.0211473605322,3.113662,1.49781516121571,3.748512,.750268,4.1611528,1.49601793253853,7.997345,66.062302,8.4558239,10.60097423185548,9.8225098,12.45474615438003,10.331814,6.31445998510113,13.612009,28.08607744531706,6.4072351,1.201472002859227,1.338766,.0075410000681877,11.668381,2.164180976271629,10.13282,4.125665022498928,6.2056122,1.107189002513886,9.5579538,96.226967,9.5165548,12.42358427924942,4.4085121,.7758610011963174,4.8669534,.4627919905483723,10.626842,9.030449010943993,4.4316869,.3199899966686499,28.745314,70.78989119018522,6.9941244,.4142309867739677,8.3407621,1.959575986897573,2.537708,.0505909994244576
RUS,Russia,59.599998,4.9630656,3.12758643305001,5.687501,3.11423650305001,6.4015856,.7819660552603901,4.7169752,2.171958,4.5299644,1.3004355,,,19.145992,130.448336361667,13.546034,12.4675616005741,24.659792,117.980774761093,2.9473422,.4251807,1.9640687,.03612,3.8255551,.3890607,37.12471,2211.7874,23.864691,79.75969791816919,70.272476,1526.375741694194,26.518749,35.73582238372556,10.835975,4.742053038507467,42.764252,119.5590263046781,68.572685,339.1613614885211,60.564369,101.2864687184356,10.313003,1.455782012047246,13.376439,3.71131198698096,34.927216,1571.5636,62.309063,1167.076420263687,34.752712,127.2073003651386,19.227621,9.550563055357896,35.271469,110.5109619029266,36.087078,57.82590237375803,14.866257,3.277275880843401,28.425257,9.306657051742077,19.276476,8.095913934467012,42.353176,78.71261224188656
